Player,TEAM,POS,DPCHT,G,pass_CMP,pass_CMP_mean,pass_ATT,pass_ATT_mean,pass_PCT,pass_YDS,pass_YDS_mean,pass_Y/A,pass_TD,pass_TD_mean,pass_INT,pass_INT_mean,pass_SACKS,pass_SACKS_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,FL,FL_mean,OPP,OPP_mean,FD,FD_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Sean Clifford,GB,QB,3.0,2.0,1.0,0.5,1.0,0.5,1.0,37.0,18.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,-2.0,-1.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.44,1.3,0.65,0.65,0.92,1.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,0.65,0.65,0.92,1.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,0.65,0.65,0.92,1.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,0.0,0.0,71.0
Nathan Peterman,ATL,QB,2.0,2.15,3.59,1.2,6.41,2.14,0.14,35.64,11.88,1.43,0.26,0.08,0.26,0.08,0.9,0.41,2.0,1.02,-0.56,-0.48,-0.28,0.36,0.19,0.0,0.0,0.0,0.0,8.41,3.15,0.36,0.19,0.45,2.15,0.69,-0.11,1.56,0.57,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.28,2.15,0.69,-0.11,1.56,0.57,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.37,2.15,0.69,-0.11,1.56,0.57,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.28,3,0.0,0.0,71.0
AJ McCarron,FA,QB,0.0,2.0,4.0,2.0,5.0,2.5,0.8,19.0,9.5,3.8,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,0.0,0.0,0.44,0.8,0.4,0.4,0.57,0.76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.8,0.4,0.4,0.57,0.76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.8,0.4,0.4,0.57,0.76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1,0.0,0.0,71.0
Feleipe Franks,CAR,QB,3.0,5.29,0.0,0.0,0.29,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.05,0.0,0.0,1.57,0.29,1.71,0.29,0.57,0.29,0.05,0.0,0.0,0.0,0.0,1.86,0.33,0.29,0.05,0.74,-0.11,-0.02,0.0,0.14,-0.04,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.11,-0.02,0.0,0.14,-0.04,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.11,-0.02,0.0,0.14,-0.04,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3,0.0,0.0,71.0
Logan Woodside,CIN,QB,3.0,1.31,1.92,1.92,2.56,2.56,0.48,17.31,17.31,4.33,0.0,0.0,0.64,0.64,0.64,0.64,1.26,0.79,3.23,3.69,3.74,0.1,0.03,0.0,0.0,0.0,0.0,3.82,3.36,0.1,0.03,0.32,0.39,0.43,0.44,0.01,-0.05,1.31,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.39,0.43,0.44,0.01,-0.05,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.39,0.43,0.44,0.01,-0.05,1.31,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3,0.0,0.0,71.0
Kyle Trask,TB,QB,2.0,1.71,0.86,0.86,3.29,2.93,0.09,6.57,6.57,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.36,-0.71,-0.36,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.29,0.0,0.0,0.39,0.19,0.22,0.22,0.05,-0.11,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.22,0.22,0.05,-0.11,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.22,0.22,0.05,-0.11,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2,0.0,0.0,71.0
Chris Oladokun,KC,QB,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,71.0
Matt Barkley,FA,QB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2.14,-2.14,-2.14,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2.14,0.0,0.0,0.28,-0.21,-0.21,-0.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,-0.21,-0.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,-0.21,-0.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,71.0
Jacob Eason,FA,QB,0.0,1.64,0.97,0.97,1.79,1.79,0.19,17.69,17.69,3.54,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,1.79,0.0,0.0,0.38,0.36,0.36,0.36,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.36,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.36,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,71.0
Malik Cunningham,BAL,QB,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,71.0
Max Duggan,FA,QB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,71.0
