Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Akeem Hunt,FA,RB,0.0,11.86,12.71,1.36,58.0,6.72,4.01,2.57,0.31,15.29,4.78,0.29,0.04,0.0,0.0,4.0,0.39,6.57,0.62,31.57,3.01,8.12,1.14,0.12,0.0,0.0,16.71,1.75,19.29,1.98,3.71,0.41,0.0,0.0,0.0,0.94,8.96,0.97,0.61,1.35,1.39,11.43,0.43,0.0,0.0,0.0,0.0,0.0,0.9,10.96,1.16,0.69,1.54,1.65,11.86,0.0,0.0,0.0,0.0,0.0,0.0,1.22,12.96,1.36,0.76,1.76,1.91,11.86,0.0,0.0,0.0,0.0,0.0,0.0,1.13,3,0.0,0.0,134.0
De'Angelo Henderson Sr.,FA,RB,0.0,5.0,7.0,1.4,13.0,2.6,1.86,2.0,0.4,5.0,1.2,0.0,0.0,0.0,0.0,2.0,0.4,2.0,0.4,36.0,7.2,18.0,1.0,0.2,1.0,0.2,9.0,1.8,9.0,1.8,3.0,0.6,0.0,0.0,0.0,0.72,10.9,2.18,0.1,4.6,2.4,4.0,0.0,0.0,1.0,0.0,0.25,0.0,1.08,11.9,2.38,0.1,4.78,2.64,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.22,12.9,2.58,0.1,4.97,2.91,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,134.0
John Kuhn,FA,RB,0.0,8.0,7.0,0.69,15.71,1.48,2.18,4.43,0.53,3.0,1.28,0.0,0.0,1.43,0.09,5.43,0.34,7.14,0.45,28.0,1.75,2.58,1.86,0.12,0.29,0.02,12.43,1.03,14.14,1.14,6.29,0.64,0.0,0.0,0.0,0.68,14.66,0.96,0.32,1.83,1.17,6.86,0.86,0.0,0.0,0.29,0.02,0.02,0.7,17.37,1.13,0.46,1.89,1.37,6.86,0.86,0.0,0.0,0.29,0.02,0.02,1.16,20.09,1.3,0.68,1.97,1.59,7.29,0.43,0.0,0.0,0.29,0.02,0.02,1.01,3,0.0,0.0,134.0
C.J. Spiller,FA,RB,0.0,4.43,8.0,1.78,21.14,1.97,1.3,1.29,0.14,5.86,2.18,0.0,0.0,0.0,0.0,6.57,0.62,11.14,2.16,48.43,4.67,3.38,2.43,0.23,0.57,0.06,14.57,2.4,19.14,3.94,3.71,0.36,0.0,0.0,0.0,0.54,10.39,1.04,0.49,1.5,1.22,3.86,0.0,0.43,0.0,0.14,0.01,0.01,0.82,13.67,1.35,0.56,1.7,1.55,3.71,0.14,0.43,0.0,0.14,0.01,0.01,1.15,16.96,1.66,0.67,1.92,1.89,3.71,0.0,0.57,0.0,0.14,0.01,0.01,1.14,3,0.0,0.0,134.0
Bobby Rainey,FA,RB,0.0,8.86,6.14,0.51,21.71,1.65,2.72,1.29,0.09,6.14,1.09,0.0,0.0,0.0,0.0,9.0,1.12,11.57,1.5,56.29,5.63,5.0,2.71,0.29,0.0,0.0,15.14,1.63,17.71,2.01,4.0,0.37,0.43,0.03,0.03,0.8,6.94,0.67,0.26,1.14,1.04,8.29,0.57,0.0,0.0,0.0,0.0,0.0,0.57,11.44,1.23,0.8,1.72,1.77,8.29,0.0,0.57,0.0,0.0,0.0,0.0,1.13,15.94,1.79,1.37,2.31,2.46,8.29,0.0,0.0,0.57,0.0,0.04,0.0,1.38,3,0.0,0.0,134.0
Aaron Ripkowski,FA,RB,0.0,15.86,12.57,0.78,50.29,3.14,2.75,3.43,0.21,6.57,1.63,0.0,0.0,0.57,0.03,6.71,0.42,8.71,0.54,38.0,2.39,7.21,1.29,0.08,0.29,0.02,19.29,1.21,21.29,1.33,4.71,0.29,0.0,0.0,0.0,1.0,13.97,0.87,0.19,1.45,1.17,15.0,0.0,0.57,0.29,0.0,0.02,0.0,0.7,17.33,1.08,0.4,1.67,1.46,15.0,0.29,0.29,0.29,0.0,0.02,0.0,1.05,20.69,1.29,0.47,1.91,1.77,15.0,0.57,0.0,0.29,0.0,0.02,0.0,1.05,3,0.0,0.0,134.0
Mack Brown,FA,RB,0.0,5.67,8.0,1.63,46.67,7.87,5.83,1.0,0.2,27.67,4.59,0.0,0.0,0.33,0.04,1.0,0.2,1.0,0.2,6.67,1.76,6.67,0.67,0.17,0.0,0.0,9.0,1.83,9.0,1.83,1.67,0.37,0.0,0.0,0.0,0.74,7.33,1.19,0.43,2.42,1.58,5.33,0.0,0.0,0.33,0.0,0.04,0.0,0.77,7.83,1.28,0.6,2.51,1.73,5.33,0.0,0.0,0.33,0.0,0.04,0.0,1.03,8.33,1.39,0.77,2.63,1.91,5.33,0.0,0.0,0.33,0.0,0.04,0.0,0.94,2,0.0,0.0,134.0
Tommy Bohanon,FA,RB,0.0,16.0,4.4,0.27,4.4,0.27,1.0,1.6,0.1,2.8,0.22,0.0,0.0,1.6,0.1,5.6,0.35,10.4,0.65,45.6,2.85,8.54,3.0,0.19,0.8,0.05,10.0,0.63,14.8,0.92,4.6,0.29,0.0,0.0,0.0,1.0,19.4,1.21,0.0,2.79,1.49,14.4,0.8,0.0,0.8,0.0,0.06,0.0,0.76,22.2,1.39,0.0,2.89,1.72,14.4,0.8,0.0,0.8,0.0,0.06,0.0,1.0,25.0,1.56,0.0,3.0,1.98,15.2,0.0,0.8,0.0,0.0,0.0,0.0,0.89,3,0.0,0.0,134.0
Brian Hill,FA,RB,0.0,7.0,11.0,1.57,37.0,5.29,3.36,2.0,0.29,11.0,3.29,0.0,0.0,0.0,0.0,2.0,0.29,2.0,0.29,36.0,5.14,18.0,1.0,0.14,0.0,0.0,13.0,1.86,13.0,1.86,3.0,0.43,0.0,0.0,0.0,0.84,7.3,1.04,0.0,1.86,1.44,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,8.3,1.19,0.0,2.05,1.62,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,9.3,1.33,0.0,2.25,1.83,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,1,0.0,0.0,134.0
Brandon Bolden,FA,RB,0.0,15.29,16.71,1.08,69.0,4.45,4.56,3.0,0.19,14.57,2.16,0.57,0.03,0.0,0.0,3.86,0.26,7.71,0.51,34.0,2.27,7.5,2.0,0.13,0.29,0.02,20.57,1.34,24.43,1.59,5.0,0.32,0.0,0.0,0.0,1.0,12.01,0.79,0.21,1.55,1.01,14.14,0.86,0.14,0.0,0.14,0.01,0.01,0.68,13.94,0.91,0.26,1.78,1.15,14.71,0.29,0.14,0.0,0.14,0.01,0.01,0.91,15.87,1.04,0.33,2.03,1.3,14.71,0.14,0.29,0.0,0.14,0.01,0.01,0.84,3,0.0,0.0,134.0
Andy Janovich,FA,RB,0.0,14.33,5.33,0.37,19.0,1.5,4.08,2.67,0.19,12.0,1.54,0.33,0.03,1.0,0.07,4.33,0.32,6.33,0.47,38.0,2.79,8.77,2.67,0.2,0.0,0.0,9.67,0.69,11.67,0.83,5.33,0.39,0.0,0.0,0.0,1.0,11.7,0.86,0.07,1.91,1.17,13.33,0.67,0.33,0.0,0.0,0.0,0.0,0.58,13.87,1.02,0.13,2.0,1.39,14.0,0.0,0.33,0.0,0.0,0.0,0.0,0.89,16.03,1.18,0.3,2.13,1.63,14.0,0.33,0.0,0.0,0.0,0.0,0.0,0.85,2,0.0,0.0,134.0
Marcus Murphy,FA,RB,0.0,3.29,4.14,4.01,23.43,23.43,3.35,1.14,1.14,14.29,14.29,0.57,0.57,0.0,0.0,1.43,1.24,1.43,1.24,4.86,4.29,2.86,0.57,0.57,0.0,0.0,5.57,5.25,5.57,5.25,1.71,1.71,0.14,0.01,0.14,0.46,2.54,2.75,2.74,0.13,0.03,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,3.37,3.31,0.21,0.11,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.88,3.97,3.99,3.89,0.29,0.18,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.04,3,0.0,0.0,134.0
Zach Line,FA,RB,0.0,13.43,6.86,0.52,21.71,1.71,3.14,4.14,0.32,7.0,1.39,0.0,0.0,0.29,0.02,2.0,0.15,5.0,0.38,18.14,1.23,4.55,1.14,0.08,0.71,0.05,8.86,0.67,11.86,0.9,5.29,0.41,0.0,0.0,0.0,1.0,9.99,0.74,0.04,1.54,1.02,12.43,1.0,0.0,0.0,0.0,0.0,0.0,0.51,10.99,0.81,0.08,1.63,1.12,12.71,0.71,0.0,0.0,0.0,0.0,0.0,0.77,11.99,0.89,0.11,1.74,1.23,12.71,0.71,0.0,0.0,0.0,0.0,0.0,0.63,3,0.0,0.0,134.0
Fitzgerald Toussaint,FA,RB,0.0,8.71,10.0,1.34,36.86,4.62,3.9,1.57,0.22,9.57,2.24,0.0,0.0,0.0,0.0,2.0,0.24,2.57,0.34,14.57,1.45,5.71,1.14,0.13,0.0,0.0,12.0,1.58,12.57,1.67,2.71,0.35,0.0,0.0,0.0,0.83,5.43,0.67,0.09,1.3,1.0,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.49,6.43,0.78,0.09,1.59,1.14,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.71,7.43,0.91,0.09,1.9,1.31,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.59,3,0.0,0.0,134.0
Anthony Sherman,FA,RB,0.0,16.0,8.14,0.51,22.86,1.43,1.63,2.86,0.18,5.14,0.32,0.0,0.0,0.57,0.03,5.14,0.32,7.0,0.44,34.86,2.18,6.47,2.14,0.13,0.0,0.0,13.29,0.83,15.14,0.95,5.0,0.31,0.0,0.0,0.0,1.0,9.2,0.58,0.0,1.85,0.75,15.43,0.0,0.0,0.57,0.0,0.04,0.0,0.45,11.77,0.74,0.0,2.16,0.96,15.43,0.0,0.0,0.57,0.0,0.04,0.0,0.69,14.34,0.89,0.0,2.48,1.18,15.43,0.0,0.0,0.57,0.0,0.04,0.0,0.62,3,0.0,0.0,134.0
Josh Ferguson,FA,RB,0.0,12.0,5.67,0.38,10.0,0.75,3.78,0.67,0.04,7.0,0.83,0.0,0.0,0.0,0.0,8.67,0.62,11.0,0.79,56.0,3.9,5.82,2.33,0.17,0.0,0.0,14.33,1.0,16.67,1.17,3.0,0.21,0.0,0.0,0.0,0.97,6.6,0.47,0.02,0.78,0.76,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,10.93,0.77,0.02,1.43,1.1,11.67,0.33,0.0,0.0,0.0,0.0,0.0,0.67,15.27,1.08,0.02,2.09,1.44,11.33,0.33,0.33,0.0,0.0,0.0,0.0,0.69,2,0.0,0.0,134.0
Patrick DiMarco,FA,RB,0.0,16.0,1.29,0.08,-1.14,-0.07,-0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86,0.49,11.0,0.68,46.57,2.91,5.62,3.29,0.2,0.57,0.03,9.14,0.57,12.29,0.77,3.29,0.2,0.0,0.0,0.0,1.0,7.97,0.5,0.03,1.28,0.71,15.57,0.29,0.0,0.14,0.0,0.01,0.0,0.38,11.9,0.74,0.06,1.58,1.05,15.57,0.29,0.0,0.14,0.0,0.01,0.0,0.64,15.83,0.99,0.1,1.9,1.38,15.86,0.0,0.0,0.14,0.0,0.01,0.0,0.68,3,0.0,0.0,134.0
Patrick Ricard,BAL,RB,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.25,4.0,0.25,12.0,0.75,3.0,2.0,0.12,2.0,0.12,4.0,0.25,4.0,0.25,2.0,0.12,0.0,0.0,0.0,1.0,13.2,0.82,0.0,2.2,1.09,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.46,15.2,0.95,0.0,2.35,1.26,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.59,17.2,1.08,0.0,2.52,1.44,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,1,0.0,0.0,134.0
Austin Johnson,FA,RB,0.0,5.5,2.0,0.2,4.5,0.45,1.12,1.0,0.1,2.0,0.4,0.0,0.0,0.5,0.05,2.5,0.25,4.0,0.4,15.0,1.5,3.0,1.5,0.15,0.0,0.0,4.5,0.45,6.0,0.6,2.5,0.25,0.0,0.0,0.0,0.62,4.95,0.5,0.1,0.95,0.68,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.36,6.2,0.62,0.1,0.99,0.86,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,7.45,0.74,0.1,1.07,1.03,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0.0,0.0,134.0
Tre Madden,FA,RB,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,2.0,0.25,65.0,8.12,32.5,1.0,0.12,0.0,0.0,2.0,0.25,2.0,0.25,1.0,0.12,0.0,0.0,0.0,0.88,6.5,0.81,0.0,2.34,1.06,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,7.5,0.94,0.0,2.49,1.22,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.52,8.5,1.06,0.0,2.66,1.4,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.52,1,0.0,0.0,134.0
Terrell Watson,FA,RB,0.0,7.0,6.33,3.33,14.67,9.87,2.1,2.67,0.87,4.67,3.2,0.0,0.0,0.33,0.33,0.33,0.33,0.33,0.33,1.67,1.67,1.67,0.0,0.0,0.0,0.0,6.67,3.67,6.67,3.67,2.67,0.87,0.0,0.0,0.0,0.73,3.63,3.15,3.1,0.08,0.15,6.67,0.0,0.33,0.0,0.0,0.0,0.0,0.09,3.8,3.32,3.27,0.08,0.15,6.67,0.0,0.33,0.0,0.0,0.0,0.0,0.52,3.97,3.49,3.43,0.08,0.15,6.67,0.0,0.33,0.0,0.0,0.0,0.0,0.09,2,0.0,0.0,134.0
Derek Watt,FA,RB,0.0,16.0,4.67,0.29,17.33,1.08,3.33,2.0,0.12,12.0,1.08,0.0,0.0,0.0,0.0,2.67,0.16,3.33,0.21,51.0,3.19,18.58,2.0,0.12,0.0,0.0,7.33,0.46,8.0,0.5,4.0,0.25,0.0,0.0,0.0,1.0,6.83,0.43,0.0,0.96,0.69,15.67,0.33,0.0,0.0,0.0,0.0,0.0,0.33,8.17,0.51,0.0,1.11,0.81,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.5,0.59,0.0,1.27,0.94,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,2,0.0,0.0,134.0
Taiwan Jones,FA,RB,0.0,12.0,2.22,0.17,4.67,0.46,-3.04,0.56,0.04,2.11,0.44,0.0,0.0,0.0,0.0,3.0,0.23,3.67,0.31,35.78,2.79,11.35,2.22,0.17,0.11,0.01,5.22,0.4,5.89,0.48,2.78,0.22,0.11,0.01,0.0,0.95,4.49,0.36,0.04,0.8,0.55,11.78,0.11,0.0,0.11,0.0,0.01,0.0,0.29,5.99,0.48,0.07,1.01,0.72,11.89,0.0,0.0,0.11,0.0,0.01,0.0,0.48,7.49,0.59,0.09,1.23,0.88,11.89,0.0,0.0,0.11,0.0,0.01,0.0,0.44,3,0.0,0.0,134.0
De'Veon Smith,FA,RB,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,3.0,0.6,27.0,5.4,9.0,1.0,0.2,0.0,0.0,3.0,0.6,3.0,0.6,1.0,0.2,0.0,0.0,0.0,0.72,2.7,0.54,0.0,1.21,0.83,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,4.2,0.84,0.0,1.88,1.17,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,5.7,1.14,0.0,2.55,1.52,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1,0.0,0.0,134.0
Jalston Fowler,FA,RB,0.0,12.57,2.43,0.19,5.0,0.4,2.27,1.29,0.1,3.0,0.35,0.0,0.0,0.71,0.07,1.0,0.06,2.0,0.15,10.29,0.64,5.26,0.71,0.04,0.14,0.01,3.43,0.26,4.43,0.34,2.0,0.15,0.0,0.0,0.0,0.98,6.67,0.56,0.0,1.55,0.77,11.71,0.86,0.0,0.0,0.0,0.0,0.0,0.33,7.17,0.59,0.0,1.6,0.82,12.29,0.29,0.0,0.0,0.0,0.0,0.0,0.43,7.67,0.62,0.0,1.65,0.89,12.57,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3,0.0,0.0,134.0
Trey Edmunds,FA,RB,0.0,16.0,9.0,0.56,48.0,3.0,5.33,1.0,0.06,41.0,2.56,0.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.56,9.0,0.56,1.0,0.06,0.0,0.0,0.0,1.0,10.8,0.68,0.0,2.7,0.85,15.0,0.0,0.0,1.0,0.0,0.07,0.0,0.49,10.8,0.68,0.0,2.7,0.86,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43,10.8,0.68,0.0,2.7,0.89,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41,1,0.0,0.0,134.0
Matt Dayes,FA,RB,0.0,16.0,5.0,0.31,13.0,0.81,2.6,1.0,0.06,4.0,0.56,0.0,0.0,0.0,0.0,4.0,0.25,5.0,0.31,29.0,1.81,7.25,1.0,0.06,0.0,0.0,9.0,0.56,10.0,0.62,2.0,0.12,0.0,0.0,0.0,1.0,4.2,0.26,0.0,0.53,0.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,6.2,0.39,0.0,0.8,0.67,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,8.2,0.51,0.0,1.08,0.85,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,0.0,0.0,134.0
Roosevelt Nix,FA,RB,0.0,14.14,1.71,0.11,0.0,0.0,0.0,0.57,0.03,0.57,0.03,0.0,0.0,0.57,0.03,2.0,0.14,2.71,0.19,7.14,0.51,3.57,0.71,0.04,0.57,0.03,3.71,0.25,4.43,0.3,1.29,0.08,0.0,0.0,0.0,0.99,7.57,0.48,0.0,1.28,0.68,13.0,1.14,0.0,0.0,0.0,0.0,0.0,0.3,8.57,0.55,0.0,1.43,0.79,13.57,0.57,0.0,0.0,0.0,0.0,0.0,0.38,9.57,0.63,0.0,1.6,0.91,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.39,3,0.0,0.0,134.0
James Develin,FA,RB,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.32,8.67,0.54,31.33,1.96,6.22,2.67,0.17,0.0,0.0,5.0,0.32,8.67,0.54,2.67,0.17,0.0,0.0,0.0,1.0,3.13,0.2,0.0,0.46,0.38,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.63,0.35,0.0,0.75,0.61,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,8.13,0.51,0.0,1.05,0.84,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,2,0.0,0.0,134.0
LeShun Daniels,FA,RB,0.0,4.0,3.0,0.75,14.0,3.5,4.67,1.0,0.25,8.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,3.0,0.75,1.0,0.25,0.0,0.0,0.0,0.65,1.4,0.35,0.1,0.57,0.65,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.4,0.35,0.1,0.57,0.66,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,1.4,0.35,0.1,0.57,0.68,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1,0.0,0.0,134.0
Danny Vitale,FA,RB,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.28,5.0,0.41,21.67,1.85,6.47,1.33,0.12,0.0,0.0,3.33,0.28,5.0,0.41,1.33,0.12,0.0,0.0,0.0,0.98,2.17,0.19,0.0,0.46,0.35,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,3.83,0.33,0.0,0.64,0.59,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,5.5,0.47,0.0,0.83,0.81,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2,0.0,0.0,134.0
Derrick Coleman,FA,RB,0.0,15.6,3.2,0.21,12.8,0.86,4.0,0.6,0.04,7.8,0.65,0.0,0.0,0.0,0.0,1.8,0.11,5.8,0.37,16.0,1.0,8.0,0.8,0.05,0.0,0.0,5.0,0.33,9.0,0.58,1.4,0.09,0.0,0.0,0.0,1.0,2.88,0.19,0.0,0.41,0.37,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.21,3.78,0.24,0.0,0.53,0.47,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.29,4.68,0.3,0.0,0.67,0.56,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.28,3,0.0,0.0,134.0
Ryan Hewitt,FA,RB,0.0,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.2,3.71,0.25,30.43,2.14,9.91,1.29,0.09,0.0,0.0,2.86,0.2,3.71,0.25,1.29,0.09,0.0,0.0,0.0,1.0,3.04,0.21,0.0,0.46,0.4,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.19,4.47,0.32,0.0,0.65,0.55,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.29,5.9,0.41,0.0,0.84,0.7,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3,0.0,0.0,134.0
Senorise Perry,FA,RB,0.0,16.0,8.0,0.5,30.0,1.88,3.75,2.0,0.12,12.0,1.06,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.06,3.0,0.19,3.0,0.0,0.0,0.0,0.0,9.0,0.56,9.0,0.56,2.0,0.12,0.0,0.0,0.0,1.0,3.3,0.21,0.0,0.6,0.38,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,3.8,0.24,0.0,0.66,0.43,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,4.3,0.27,0.0,0.73,0.49,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1,0.0,0.0,134.0
Jay Prosch,FA,RB,0.0,15.71,2.0,0.13,7.29,0.47,1.43,1.29,0.08,3.71,0.39,0.0,0.0,0.0,0.0,2.57,0.16,2.71,0.17,19.43,1.22,6.14,0.86,0.05,0.0,0.0,4.57,0.29,4.71,0.3,2.14,0.14,0.0,0.0,0.0,1.0,2.67,0.17,0.0,0.42,0.33,15.71,0.0,0.0,0.0,0.0,0.0,0.0,0.16,3.96,0.25,0.0,0.55,0.47,15.71,0.0,0.0,0.0,0.0,0.0,0.0,0.29,5.24,0.33,0.0,0.7,0.6,15.71,0.0,0.0,0.0,0.0,0.0,0.0,0.27,3,0.0,0.0,134.0
Keith Smith,FA,RB,0.0,14.78,0.89,0.05,2.22,0.14,1.11,0.67,0.04,1.33,0.14,0.0,0.0,0.0,0.0,3.56,0.22,3.56,0.22,20.44,1.28,5.28,1.33,0.08,0.0,0.0,4.44,0.28,4.44,0.28,2.0,0.12,0.0,0.0,0.0,0.97,2.27,0.14,0.0,0.35,0.29,14.78,0.0,0.0,0.0,0.0,0.0,0.0,0.15,4.04,0.25,0.0,0.54,0.47,14.78,0.0,0.0,0.0,0.0,0.0,0.0,0.28,5.82,0.36,0.0,0.75,0.64,14.78,0.0,0.0,0.0,0.0,0.0,0.0,0.28,3,0.0,0.0,134.0
Michael Burton,DEN,RB,3.0,15.71,2.86,0.18,5.43,0.34,1.36,1.29,0.08,4.29,0.34,0.0,0.0,0.0,0.0,2.0,0.12,3.43,0.22,10.14,0.63,3.21,1.0,0.06,0.14,0.01,4.86,0.31,6.29,0.39,2.29,0.14,0.0,0.0,0.0,1.0,2.41,0.15,0.0,0.4,0.26,15.57,0.14,0.0,0.0,0.0,0.0,0.0,0.15,3.41,0.21,0.0,0.5,0.37,15.57,0.14,0.0,0.0,0.0,0.0,0.0,0.26,4.41,0.28,0.0,0.62,0.46,15.57,0.14,0.0,0.0,0.0,0.0,0.0,0.22,3,0.0,0.0,134.0
Daniel Lasco,FA,RB,0.0,4.33,3.67,0.52,10.67,1.52,0.97,0.33,0.05,2.0,0.76,0.0,0.0,0.0,0.0,0.67,0.1,1.33,0.19,3.67,0.52,1.83,0.33,0.05,0.0,0.0,4.33,0.62,5.0,0.71,0.67,0.1,0.0,0.0,0.0,0.65,1.43,0.2,0.0,0.27,0.35,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.77,0.25,0.0,0.33,0.41,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.1,0.3,0.0,0.4,0.48,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.22,2,0.0,0.0,134.0
Terrence Magee,FA,RB,0.0,2.29,1.14,0.5,4.14,1.89,1.5,0.29,0.14,2.0,0.86,0.0,0.0,0.0,0.0,0.14,0.04,0.14,0.04,0.29,0.07,0.29,0.0,0.0,0.0,0.0,1.29,0.54,1.29,0.54,0.29,0.14,0.0,0.0,0.0,0.47,0.44,0.2,0.17,0.29,0.34,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.51,0.21,0.17,0.33,0.37,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.59,0.23,0.17,0.36,0.41,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.14,3,0.0,0.0,134.0
Lawrence Thomas,FA,RB,0.0,10.33,1.33,0.09,0.67,0.05,0.33,0.0,0.0,0.67,0.05,0.0,0.0,0.0,0.0,4.0,0.29,4.67,0.33,28.67,2.05,4.78,0.67,0.05,0.0,0.0,5.33,0.38,6.0,0.43,0.67,0.05,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.04,2.0,0.14,0.0,0.21,0.31,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.19,4.0,0.29,0.0,0.43,0.54,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.26,2,0.0,0.0,134.0
